crop,soil_type,temperature,humidity,rainfall,fertilizer,irrigation,yield
0,0,25.6,53.0,2702.5,21.6,4,5.504
2,4,41.6,73.9,1201.8,123.5,2,6.734
0,0,27.7,72.7,2453.3,193.4,2,7.449
5,0,30.4,62.2,631.3,37.1,3,55.505
0,1,23.6,46.0,1816.7,141.8,3,4.491
7,2,21.0,45.4,251.6,190.6,0,22.486
2,5,13.3,54.1,195.8,76.5,4,4.388
2,5,13.5,54.1,1341.3,140.6,3,5.533
5,2,17.0,44.6,1021.4,11.4,1,54.501
7,3,13.0,64.2,178.4,289.9,4,27.533
7,1,22.9,91.8,2563.4,175.5,2,22.382
7,3,35.0,38.6,2125.0,256.7,0,35.853
6,3,17.0,61.0,1984.5,137.4,2,5.095
5,0,26.8,91.7,1549.5,76.0,2,67.037
3,0,13.0,31.0,2009.3,115.6,4,3.665
2,0,14.0,72.8,101.4,98.6,1,5.413
0,3,24.8,89.5,1143.9,183.6,3,5.777
4,5,10.0,67.3,128.4,214.2,3,1.003
6,1,39.5,53.9,2677.5,59.7,3,2.337
1,5,10.6,83.9,2887.6,297.9,4,4.59
1,0,24.6,65.9,2681.6,27.1,2,4.198
2,5,16.8,83.6,2124.3,4.3,3,4.541
0,2,30.6,41.1,1389.3,121.3,0,5.569
6,2,12.9,39.4,681.4,32.5,1,3.346
6,5,24.2,42.7,103.4,33.1,4,2.072
0,3,25.1,45.8,2219.7,252.7,3,6.677
3,3,30.4,59.7,433.8,26.2,1,3.374
0,0,17.1,74.0,181.3,290.9,3,5.474
4,4,16.9,29.0,2008.8,164.7,1,1.892
2,0,30.5,59.8,303.3,163.2,2,7.333
2,5,32.9,57.9,2982.7,220.1,4,7.914
5,3,19.1,77.8,2138.2,270.2,0,103.598
6,1,19.0,25.7,2759.1,205.8,4,3.982
4,3,30.8,64.0,1991.7,129.9,2,2.1
3,1,19.5,34.4,1416.6,148.6,3,2.594
4,5,26.8,49.5,2274.7,271.4,3,1.981
5,0,29.1,85.9,2616.1,163.8,1,88.643
3,1,40.7,84.5,2481.5,140.8,4,2.62
1,2,25.3,30.7,510.2,223.7,1,4.313
3,2,26.5,56.5,2793.5,199.1,2,4.34
0,2,40.2,56.8,330.6,77.3,3,2.863
7,2,28.7,33.6,2679.1,186.0,0,28.703
6,5,19.2,41.8,1597.9,152.6,1,4.345
5,2,30.8,87.3,2748.1,50.2,3,44.828
1,1,16.4,90.7,2082.1,284.6,2,4.41
1,1,13.0,82.6,720.7,7.7,4,2.647
0,1,13.6,70.2,2953.3,180.3,4,5.029
5,1,20.5,73.2,833.3,272.7,0,86.531
0,4,28.5,80.5,1646.7,122.8,0,6.907
5,0,21.2,94.5,1945.7,261.9,1,100.322
6,1,36.7,41.2,1587.1,204.3,2,3.979
5,2,19.2,67.1,2920.4,286.2,1,91.527
7,3,21.6,41.3,2474.4,50.3,4,24.368
2,3,12.1,91.3,1079.9,133.7,2,7.009
2,5,41.5,35.3,190.5,173.5,2,3.846
4,1,33.4,38.0,1737.4,9.7,3,1.147
6,0,12.0,84.8,2684.8,102.9,1,4.549
2,1,27.5,58.4,2250.7,50.7,1,6.397
0,2,26.2,30.1,792.4,233.3,0,6.643
3,1,16.8,85.5,666.7,257.7,3,3.413
2,1,13.5,73.9,284.6,259.8,4,5.875
4,5,16.8,34.0,2737.9,137.9,1,1.648
2,3,10.2,37.8,734.4,86.6,2,6.096
6,5,34.9,78.3,814.3,258.8,3,4.065
4,3,30.5,31.3,1432.7,298.0,4,2.707
4,2,11.0,78.6,2728.6,231.1,0,2.165
0,4,35.2,88.4,1583.6,159.8,2,5.978
0,5,36.4,49.9,1082.0,3.5,4,3.733
5,1,20.2,29.8,2714.1,190.5,1,61.293
6,1,19.0,42.7,308.8,291.7,1,3.914
4,3,25.5,88.0,2541.3,195.3,1,2.601
7,0,35.6,48.3,932.0,229.3,1,36.339
6,4,16.9,38.8,2677.8,290.4,2,5.355
4,2,32.4,37.8,1254.7,278.7,1,2.261
7,5,32.6,51.1,1644.2,293.1,0,33.719
7,0,37.0,71.8,558.8,72.2,2,23.702
4,0,18.6,66.7,1039.5,261.2,2,2.819
4,4,27.0,69.2,2027.2,19.0,4,1.791
3,4,34.4,85.6,927.6,263.4,1,4.692
5,3,30.5,65.8,767.4,108.6,4,78.37
5,3,25.3,66.9,185.4,296.9,3,68.043
0,1,28.9,92.5,260.9,11.9,2,2.41
4,0,30.6,85.4,734.4,191.0,4,2.494
7,3,28.7,40.1,1235.9,248.2,0,38.099
2,3,40.1,45.9,649.6,184.9,4,7.39
5,1,14.8,66.9,1184.9,135.8,4,60.321
3,0,22.5,29.7,1762.1,108.5,4,3.88
5,3,24.8,77.6,1254.7,45.3,3,60.433
7,1,27.7,45.7,322.9,185.4,1,21.348
1,4,28.3,53.8,331.6,188.8,4,4.279
1,5,12.2,69.7,1350.8,123.3,0,3.78
7,3,16.7,81.1,2844.1,69.7,2,26.468
1,0,37.3,51.4,1100.7,249.3,1,5.711
3,0,16.7,60.5,574.9,266.8,1,5.145
3,1,38.7,80.2,2560.6,30.6,0,2.572
0,3,19.8,56.4,1474.7,250.1,3,6.89
6,2,41.3,88.1,2691.3,236.6,0,4.783
7,4,26.1,84.6,152.1,128.5,3,17.757
5,4,24.9,69.9,1181.9,190.9,3,74.343
1,1,22.4,86.8,1276.0,250.1,1,4.465
1,5,17.4,28.5,644.8,113.6,2,2.944
5,1,25.4,65.0,649.3,184.2,3,62.251
4,2,35.5,37.8,1105.3,19.5,1,1.325
7,1,37.7,82.3,927.6,41.1,3,14.677
2,5,39.6,28.7,595.5,8.7,0,4.188
2,3,28.9,75.2,1175.7,151.5,1,9.414
5,1,32.5,26.3,2044.4,30.9,1,43.512
3,2,38.6,61.4,1637.1,212.1,4,3.806
5,5,22.1,43.7,1495.9,250.1,2,74.732
2,4,23.9,40.9,1724.0,264.3,4,10.018
7,2,40.0,33.4,2473.1,160.4,1,18.894
2,2,14.8,36.4,2034.5,224.3,0,8.055
3,4,18.6,48.0,2555.8,103.1,2,3.779
4,1,37.6,70.6,446.2,172.1,2,1.291
6,0,23.2,85.1,1355.8,1.6,0,4.249
7,2,41.3,47.4,1121.1,179.8,1,22.689
2,3,30.9,51.9,2130.6,200.3,3,8.141
7,5,24.8,33.1,628.1,73.8,1,21.015
2,2,10.6,80.9,1996.1,97.7,1,6.135
7,5,16.0,64.8,2888.9,191.1,1,30.201
1,0,37.2,54.5,2393.7,255.1,0,6.136
4,0,29.4,67.7,2366.2,246.9,3,2.489
5,4,32.2,87.6,2076.3,132.1,1,77.414
1,4,20.1,49.8,1209.9,246.6,1,6.148
3,2,28.5,90.4,2733.8,244.4,4,4.231
5,5,26.4,65.4,809.1,276.8,1,92.694
3,4,21.9,45.7,2600.7,126.7,2,4.253
3,0,19.0,61.7,2389.1,129.6,1,4.623
2,3,16.6,60.6,987.9,279.5,4,11.3
3,5,30.6,47.2,421.0,188.3,0,3.488
3,5,29.5,81.2,2448.5,36.0,1,3.146
3,4,21.1,69.5,718.9,75.8,3,3.411
0,1,26.5,92.4,1562.5,232.6,0,6.456
0,0,11.0,88.9,313.3,209.9,0,5.854
0,2,10.5,47.8,201.3,251.4,0,4.815
4,1,13.9,59.7,2041.3,44.6,3,0.935
4,1,40.3,43.3,1919.4,183.4,0,1.622
4,2,21.7,37.1,1484.2,116.0,0,1.864
7,0,35.4,82.3,1219.8,77.3,0,27.72
3,0,33.2,58.1,2284.3,207.1,3,4.245
7,0,14.4,29.1,896.9,5.7,0,22.006
6,4,20.2,42.2,541.9,96.1,1,4.32
4,1,15.7,58.1,2624.3,34.6,3,1.172
5,5,41.8,46.4,881.4,35.4,2,39.056
5,2,29.8,48.5,898.9,133.2,4,69.446
5,3,36.1,62.6,2629.0,240.5,3,78.994
0,1,17.6,90.6,1275.6,196.2,2,4.867
1,5,16.5,66.4,1558.0,152.8,2,4.147
1,3,39.8,45.3,1370.2,56.0,3,2.936
5,1,38.0,66.6,1713.8,240.3,2,67.993
0,1,22.1,59.3,1646.8,234.6,0,6.963
7,0,15.8,37.2,195.2,296.8,0,29.937
6,3,35.0,38.9,2211.1,4.8,2,3.29
7,1,17.5,43.8,556.8,144.3,2,22.242
2,1,39.5,75.7,2334.7,187.5,3,5.928
1,0,41.6,37.0,104.4,178.4,4,2.817
0,4,40.8,40.0,1982.3,294.8,4,6.638
0,1,37.6,48.7,385.7,53.6,2,3.301
7,5,21.6,28.0,1151.1,201.5,4,24.261
4,1,10.3,60.6,2206.7,104.9,2,1.346
3,1,36.2,56.4,995.3,150.7,0,3.706
0,1,29.0,65.8,2420.0,60.4,1,4.787
2,4,40.8,70.7,2370.3,97.7,2,6.211
0,5,20.7,80.4,1624.0,172.7,4,5.509
4,4,16.9,44.9,2655.8,275.7,3,2.217
0,4,21.7,56.9,2607.1,42.1,2,5.353
0,0,19.4,32.8,2179.9,53.8,0,5.716
4,2,40.0,38.5,1549.6,298.2,4,2.029
6,3,26.4,34.8,1241.1,187.2,3,4.518
2,1,31.4,89.4,1393.8,281.0,3,6.311
7,1,20.7,36.2,124.4,85.7,3,11.466
5,1,34.1,75.6,945.6,190.8,2,66.265
3,0,16.5,27.6,307.7,91.8,2,2.523
0,0,41.8,64.2,1681.3,12.1,2,4.431
3,4,20.9,63.0,1702.8,205.6,3,3.913
2,2,10.8,91.1,303.2,142.8,2,4.653
6,1,15.6,76.3,984.2,146.5,2,3.936
2,5,31.8,53.5,1804.5,61.7,0,7.051
7,5,18.4,92.1,710.3,158.8,2,24.369
2,5,15.0,94.0,2729.6,288.9,2,7.841
4,2,34.1,42.2,848.8,290.4,3,1.933
1,1,36.4,36.3,670.8,54.4,3,2.1
7,3,13.2,70.1,2193.3,214.7,0,36.13
0,2,38.7,44.5,166.8,257.9,0,4.306
0,1,41.1,90.6,2809.8,263.8,1,4.967
4,5,11.6,32.0,1039.6,151.2,2,1.41
1,5,20.3,87.0,2323.5,248.9,0,5.099
4,1,30.0,58.9,1782.5,224.5,1,2.126
4,3,22.0,94.5,2073.5,127.2,0,2.234
1,5,32.6,30.8,100.5,36.1,1,2.227
5,0,38.3,85.5,817.6,251.4,1,93.445
5,4,30.3,36.2,2690.0,167.8,2,72.003
1,1,23.4,63.2,582.8,79.8,4,3.385
7,1,10.7,85.6,183.3,189.8,0,16.699
7,2,20.2,54.7,1447.0,131.9,3,22.311
1,0,16.4,47.3,1505.1,251.4,0,6.236
6,0,11.1,50.4,2333.4,103.2,1,4.39
3,2,39.8,32.0,1378.6,6.7,3,1.941
6,4,39.0,53.7,1590.8,208.6,1,5.329
1,0,13.0,55.3,1867.2,35.6,3,3.462
0,0,38.6,73.4,405.6,122.4,4,5.318
7,4,32.4,26.4,1607.0,76.7,2,21.24
5,4,35.3,42.2,917.5,280.5,2,81.967
2,2,17.4,85.5,2383.3,255.8,3,7.534
0,1,28.0,67.1,1691.1,73.7,2,4.982
2,3,33.7,44.6,1531.1,98.2,0,7.57
1,0,30.1,87.2,1950.0,169.8,1,5.522
4,1,30.9,41.4,758.7,223.6,1,1.951
4,2,18.9,64.2,2240.2,24.4,1,1.673
3,0,19.2,63.3,787.2,33.5,4,3.829
6,4,11.0,64.7,1835.9,42.5,0,3.834
1,4,18.2,31.0,937.3,131.2,2,4.102
2,1,17.2,50.3,1398.6,87.4,3,4.872
4,2,17.2,94.1,1478.1,159.8,2,1.734
5,2,18.8,25.2,1753.4,116.2,4,50.918
7,5,21.4,41.1,2388.3,42.0,1,20.242
4,3,20.9,71.8,1571.0,271.4,4,2.773
7,1,13.7,81.7,362.8,221.7,4,21.657
1,1,30.5,79.4,794.3,128.7,0,4.246
5,0,32.1,74.7,995.4,198.7,4,94.661
6,3,20.1,54.9,2322.1,54.5,4,4.504
3,3,20.4,70.8,2804.9,37.8,1,3.953
7,3,37.7,88.0,1591.6,7.5,0,22.331
5,1,34.1,62.8,1881.4,158.9,3,55.613
7,4,41.7,85.5,1609.3,93.2,3,19.531
4,3,38.9,78.9,1846.5,94.2,3,1.502
0,4,15.2,77.7,2420.1,285.5,2,8.033
6,3,35.6,78.5,2388.5,148.0,2,4.593
3,1,28.4,76.9,284.0,289.4,0,3.856
2,3,27.2,83.5,1813.8,131.9,1,8.678
4,3,29.3,49.2,154.3,6.5,3,0.93
3,1,42.0,36.5,2056.4,284.7,3,2.834
4,4,36.0,57.5,215.6,268.3,1,1.839
6,1,20.5,54.6,2971.2,110.8,3,3.495
3,3,28.1,69.5,305.2,102.7,4,3.269
2,2,26.1,40.2,873.0,51.2,4,6.201
4,2,41.7,74.1,1590.6,42.3,3,1.076
3,3,42.0,33.9,2399.9,299.7,1,4.281
0,2,17.2,80.3,411.1,88.8,0,4.935
2,3,16.3,50.3,627.4,220.6,3,8.032
7,4,23.6,72.1,1305.6,246.4,3,29.898
2,2,26.4,34.4,1559.8,62.1,1,6.231
4,5,24.2,86.2,1710.2,219.7,2,2.046
2,2,30.7,69.4,307.1,51.3,4,4.364
5,4,13.0,65.4,2604.8,78.1,0,66.465
2,1,15.1,46.7,1058.0,28.2,2,5.082
0,2,41.5,55.4,2703.8,61.5,4,4.577
6,5,20.5,42.8,185.2,123.2,3,2.336
0,3,39.8,76.0,1170.6,63.2,3,4.566
3,5,38.4,28.0,1309.9,178.1,4,2.824
4,1,39.9,49.4,1251.8,72.2,4,1.299
6,3,21.4,25.7,1824.5,197.5,0,5.348
5,1,12.2,28.0,2116.6,283.4,2,55.215
4,4,23.5,62.5,795.4,139.7,2,2.19
1,4,11.3,88.6,565.4,209.2,2,3.732
6,2,35.6,89.7,889.1,172.2,0,4.917
3,1,35.2,45.2,2842.7,155.4,0,3.661
5,1,41.5,28.9,1140.0,89.3,1,43.266
7,0,23.5,84.8,1613.1,93.4,2,28.472
1,4,17.3,87.2,912.9,208.5,0,5.169
3,2,26.7,33.0,676.6,122.2,4,3.245
1,3,18.9,79.9,1310.7,0.4,4,3.72
7,4,33.3,58.6,1499.1,179.5,1,32.093
7,5,11.5,84.6,2848.5,34.7,2,16.361
4,3,10.1,32.6,1889.3,13.4,3,1.045
7,3,22.1,74.6,2795.2,214.9,1,38.5
4,3,14.9,84.1,394.0,10.1,1,1.45
7,0,17.5,75.2,640.9,27.9,2,25.322
7,3,41.6,38.9,601.4,257.7,4,27.627
6,2,15.6,46.3,803.2,222.7,4,4.802
3,4,34.7,35.4,1308.5,218.5,2,3.907
2,2,31.4,38.1,2860.2,56.6,4,6.171
0,0,15.3,94.0,2203.7,135.0,2,6.106
7,4,31.5,92.0,409.8,226.3,4,27.218
7,1,39.6,68.4,2770.0,70.5,4,18.123
0,0,13.4,53.9,2788.4,23.4,2,5.48
3,2,20.8,70.3,2757.2,53.0,0,3.499
1,4,23.5,70.5,2275.4,281.2,1,6.507
1,1,34.2,48.1,576.6,150.9,2,3.668
3,5,16.2,74.6,907.5,45.1,3,2.457
7,5,10.1,84.1,1611.2,276.6,1,26.592
2,2,30.0,74.5,1180.5,4.1,0,5.892
4,0,32.5,92.4,517.6,204.0,3,1.793
2,4,38.7,35.4,2090.9,90.0,4,6.657
5,3,14.2,52.4,1348.1,189.3,0,92.097
2,1,41.4,80.6,117.0,33.7,1,2.569
1,2,15.3,38.8,1317.9,187.2,0,4.6
0,1,30.3,29.4,1799.1,90.2,1,4.003
6,3,13.9,38.2,2470.6,10.1,4,3.499
1,3,39.5,86.1,1813.3,171.7,0,4.705
2,0,26.1,34.4,1437.5,187.4,1,9.448
6,5,34.0,36.7,1499.3,208.0,2,3.982
0,3,16.3,36.0,2361.0,117.1,0,6.299
2,1,32.2,60.0,665.4,264.7,3,6.901
2,4,19.4,33.8,960.0,179.2,1,8.136
3,3,39.3,42.1,2111.3,220.7,4,4.08
5,4,22.2,62.5,139.0,234.1,3,54.503
0,3,27.9,72.7,2361.0,122.8,1,7.231
5,2,25.8,26.8,917.4,243.6,4,69.861
1,0,22.9,59.4,1694.0,71.8,0,4.916
1,1,10.8,70.0,1078.1,148.8,3,2.8
1,0,14.2,56.1,1385.7,2.6,2,3.677
7,4,20.1,48.9,1252.3,111.9,3,25.89
4,0,17.9,26.3,1520.1,134.5,4,1.792
4,3,39.7,43.4,515.4,96.7,4,1.563
3,0,34.9,75.1,1989.0,130.0,4,4.202
0,1,38.7,83.3,193.4,41.7,1,2.782
1,4,36.4,47.5,2416.7,203.3,2,4.769
1,2,32.6,69.5,1600.2,180.7,3,3.86
7,0,36.4,50.7,637.8,202.7,4,32.539
1,4,10.9,69.0,2052.3,146.1,1,4.328
6,3,12.4,36.7,1800.4,56.9,4,3.881
7,0,21.0,84.0,2375.3,295.0,3,33.707
3,5,38.4,28.8,1921.6,125.0,2,2.463
1,4,33.8,40.9,694.2,210.9,1,4.97
3,0,39.2,56.8,409.5,25.8,3,2.439
7,2,38.5,55.8,1093.3,30.7,4,18.69
0,1,35.8,54.2,853.0,35.4,0,4.557
0,2,23.0,51.0,2194.4,77.8,2,4.866
2,1,20.0,71.8,687.6,266.3,0,8.82
1,3,12.4,45.6,2592.9,206.5,4,4.712
4,4,11.0,37.9,2891.6,136.3,3,1.427
3,3,12.5,44.3,982.2,120.1,3,3.314
6,5,15.0,68.9,1758.1,46.2,2,3.265
5,0,34.5,88.8,1776.6,118.4,1,79.33
0,1,32.4,49.3,1362.1,70.8,1,4.901
3,2,39.5,87.2,1567.7,148.0,4,3.294
2,0,30.9,58.3,2255.7,9.0,1,7.775
3,2,38.2,87.1,1283.7,41.2,1,3.068
3,4,15.7,64.5,424.1,56.8,0,3.138
2,1,37.5,30.7,405.3,259.4,0,5.92
6,1,30.0,59.5,1731.8,88.6,4,3.85
6,4,28.5,60.8,2929.5,61.8,3,3.892
4,3,11.3,46.3,2054.5,44.8,1,1.704
5,2,33.9,90.9,1328.8,180.4,4,67.035
1,5,23.1,58.4,406.1,31.9,1,3.24
5,1,28.9,48.3,1411.6,14.2,3,40.41
7,5,35.1,70.3,1520.2,165.9,4,25.075
6,1,15.5,72.7,2115.7,64.0,1,3.54
7,5,31.0,66.8,594.2,261.7,3,25.698
2,0,19.1,89.1,631.9,52.1,2,6.919
3,3,19.4,59.6,2435.8,216.9,1,5.179
1,2,30.0,80.7,2678.5,142.9,0,4.857
3,1,26.5,40.0,645.4,286.0,4,3.906
4,2,28.1,56.8,649.5,83.3,2,1.66
0,3,20.7,44.8,2070.1,287.8,4,8.671
4,5,15.4,50.6,1001.3,44.3,2,1.409
2,5,27.8,88.5,309.9,181.3,2,5.529
6,1,37.8,84.9,2527.1,164.7,0,4.024
6,3,12.9,46.0,590.4,153.4,2,4.298
5,3,20.9,32.5,2079.6,40.9,1,64.057
1,2,29.9,37.2,2303.4,293.5,0,5.57
1,1,37.4,52.5,1458.0,129.8,3,3.12
3,3,23.4,63.2,1773.0,195.3,0,5.372
4,1,16.0,27.6,2093.5,297.8,2,1.608
6,3,36.9,42.9,1905.1,18.2,1,3.781
7,4,33.5,61.3,1052.6,181.9,4,32.815
1,5,18.6,59.1,1474.7,90.6,0,4.106
4,0,35.9,37.9,1560.3,66.4,2,1.727
5,4,38.5,94.8,2837.3,201.4,2,64.674
7,3,37.2,63.4,2227.2,202.0,1,33.37
4,0,37.0,77.1,2352.7,108.0,4,2.028
1,0,21.4,27.5,510.9,97.2,1,3.984
1,4,37.0,38.5,459.4,190.2,0,4.294
0,2,24.3,37.6,1252.5,84.6,4,5.203
4,1,29.5,41.7,345.0,223.3,3,1.127
3,3,36.2,65.7,363.8,99.7,0,3.582
2,2,19.2,88.9,1074.4,219.0,3,6.851
1,3,40.1,65.0,1329.8,2.0,2,3.133
7,4,25.8,50.5,2777.3,99.7,4,30.644
2,3,20.8,88.6,1407.3,158.5,1,9.382
5,2,19.6,43.2,2255.1,66.9,3,45.785
1,2,18.3,71.2,397.9,6.0,0,2.902
1,1,23.5,30.4,2282.2,228.7,1,4.185
4,3,17.7,55.8,949.1,65.1,1,2.001
4,0,38.8,48.9,125.1,155.1,2,1.298
1,5,11.2,59.3,1638.2,206.6,3,3.466
0,3,10.1,43.6,1549.1,273.4,1,7.237
2,3,29.9,94.8,2961.9,106.1,2,7.209
6,2,30.3,42.0,1081.7,250.6,2,4.979
4,2,25.7,86.1,872.5,67.1,0,1.915
5,1,26.0,59.8,2275.6,128.2,2,61.162
3,3,14.1,50.7,1393.2,280.6,3,4.474
4,1,34.2,46.7,2184.3,58.6,4,1.491
4,2,14.4,85.1,424.1,26.5,3,0.995
4,4,33.7,93.1,678.8,234.6,2,2.145
7,2,13.1,46.2,769.5,67.0,4,21.031
5,2,38.4,86.2,2601.1,117.2,4,55.27
3,4,36.1,76.1,1807.0,231.0,1,4.604
2,1,15.2,65.9,1067.1,273.1,0,9.18
3,1,23.8,74.4,1209.7,293.0,0,4.92
0,2,20.9,74.4,2131.3,139.2,2,5.748
7,1,31.7,68.4,952.7,251.1,4,30.062
2,2,26.9,38.7,413.7,251.5,4,7.046
1,2,17.6,59.5,1928.8,201.3,2,4.705
7,1,37.8,69.5,2196.5,156.8,3,21.037
4,5,20.6,54.0,1918.0,154.1,0,2.014
4,4,33.5,68.3,349.0,92.3,3,1.459
5,1,13.7,45.5,838.6,234.3,1,68.106
3,3,39.9,56.8,1269.1,20.7,2,3.003
0,1,40.5,56.2,1307.9,138.1,2,4.573
1,3,24.6,50.4,2951.7,69.6,1,4.753
1,4,25.6,94.2,667.7,161.1,1,4.638
7,4,16.3,78.8,1012.7,102.8,4,26.457
2,3,13.4,59.5,146.7,117.3,3,4.184
2,2,31.5,80.4,1456.3,255.6,0,9.536
6,2,16.3,89.9,1355.7,50.0,2,3.493
6,5,19.5,39.1,469.6,158.4,1,4.129
7,3,11.6,45.9,2831.4,295.0,3,26.753
7,4,30.6,60.4,2990.7,112.8,4,28.059
3,0,32.5,55.8,2647.3,41.3,4,3.691
0,2,12.0,31.7,1252.6,283.2,2,5.609
6,4,22.1,39.7,340.6,202.1,3,3.779
1,4,10.9,34.5,2280.8,265.6,1,4.672
6,2,21.2,92.3,479.8,297.1,1,4.947
5,2,18.1,64.6,380.0,262.7,3,61.062
5,2,32.5,79.1,460.5,195.2,0,68.254
3,1,31.0,28.9,2450.8,140.0,0,2.894
0,4,35.9,61.7,864.6,42.5,0,5.52
0,4,14.0,51.9,1069.4,259.6,0,7.999
4,1,41.8,50.4,1994.7,190.8,2,1.465
5,1,15.4,34.1,1882.4,69.1,4,45.492
4,1,27.7,67.6,1164.5,18.1,4,1.419
3,0,15.7,32.3,860.5,222.6,2,4.259
2,2,40.8,46.7,144.3,220.5,1,4.84
7,5,41.9,34.9,2889.6,270.6,3,21.578
5,4,36.8,75.1,1956.0,68.4,2,63.814
7,4,16.0,89.8,459.7,189.4,0,27.067
5,5,26.0,48.4,1972.7,266.7,3,71.385
4,2,10.5,39.9,779.9,98.0,0,1.623
3,5,17.7,85.5,1932.9,65.7,3,2.285
4,5,33.6,65.4,519.8,241.0,2,1.95
0,2,19.5,58.1,601.7,241.7,4,6.656
0,1,30.5,82.0,2749.3,69.1,1,4.595
4,4,25.6,78.1,1334.5,38.3,4,1.818
7,5,18.8,94.5,2008.1,240.8,4,29.254
4,0,22.8,51.7,2795.5,205.3,2,2.642
7,4,21.7,38.6,2004.3,18.8,3,18.959
7,3,40.3,67.8,2449.8,53.7,2,22.377
5,4,31.1,48.4,1191.0,46.8,0,68.745
1,1,10.5,29.7,568.6,9.0,0,2.44
6,5,11.5,57.8,1785.6,187.3,0,4.362
2,5,23.9,31.3,2994.6,226.5,4,7.571
4,0,27.2,39.8,1455.4,178.0,2,2.328
0,3,19.5,69.3,2747.1,187.4,3,6.467
4,3,40.5,85.2,2065.1,60.2,1,1.604
7,0,12.5,88.5,1613.6,271.3,3,29.426
4,3,22.6,63.4,1874.4,231.1,0,2.937
6,5,41.7,71.6,299.4,176.5,1,3.309
0,0,20.7,43.6,2387.4,112.1,3,5.506
7,5,34.3,85.6,122.9,265.7,0,19.926
6,3,14.0,34.4,425.5,257.2,0,5.002
0,5,16.3,69.5,225.0,298.0,0,5.374
2,0,40.1,31.9,2415.9,201.2,3,6.566
1,5,16.0,32.1,396.0,88.2,2,2.245
3,1,40.3,79.0,439.2,150.8,1,2.584
3,2,13.4,35.3,235.4,58.6,3,1.822
5,3,29.9,52.1,728.9,277.7,1,98.4
7,2,37.6,41.3,375.0,292.7,2,25.478
6,4,26.0,68.4,2350.7,282.9,4,6.444
6,1,15.2,70.9,1474.8,113.7,0,3.935
4,4,25.6,90.8,2006.4,87.1,4,1.848
4,1,18.5,78.7,385.5,168.1,0,1.531
3,0,38.5,78.6,1792.4,170.8,4,4.044
1,4,17.6,30.0,579.5,297.8,3,4.118
7,3,40.7,31.4,1822.6,275.8,0,30.924
2,3,14.5,90.1,1313.5,69.3,2,6.774
3,4,39.4,41.7,2048.8,164.1,2,3.437
6,5,20.8,45.7,1107.0,147.0,2,4.419
0,4,34.0,69.7,977.0,246.0,4,7.94
7,4,36.0,43.1,866.6,278.8,2,29.786
2,3,10.0,71.3,538.7,295.3,3,7.579
4,3,14.3,87.2,2141.4,21.9,1,1.576
7,5,31.1,60.5,2226.2,126.2,1,27.331
1,4,13.4,31.3,236.2,197.8,2,2.972
5,1,27.5,79.5,557.3,159.3,4,62.754
0,2,37.2,32.5,1738.3,217.9,2,4.993
6,4,21.0,29.3,442.4,27.8,4,3.09
0,1,40.8,54.2,1165.5,293.3,1,5.793
6,5,29.2,60.5,1696.7,195.6,3,4.327
0,1,22.8,52.7,1683.6,175.3,0,6.099
7,5,12.2,62.1,2276.0,83.4,1,21.901
5,1,32.9,53.5,272.9,91.2,0,44.813
0,3,41.4,39.7,1348.5,293.0,1,6.582
0,2,24.3,69.7,1578.6,52.4,4,5.008
3,4,37.5,81.8,2388.7,231.3,2,4.399
6,2,11.3,70.8,1010.1,167.8,1,4.375
5,1,14.7,61.3,2805.6,160.8,1,65.334
6,1,21.9,46.4,599.9,79.6,4,3.43
5,2,25.1,26.4,1572.2,33.5,1,47.981
2,3,17.9,88.4,105.1,180.2,2,5.33
6,5,33.0,65.4,2930.9,283.5,3,4.494
1,2,25.3,41.3,1839.1,79.1,1,3.826
7,5,22.0,89.5,930.3,142.0,1,24.787
4,5,25.6,90.0,916.3,13.0,3,1.23
1,1,22.2,58.3,571.7,27.1,3,2.416
3,3,10.1,46.7,2613.1,100.1,4,3.517
0,4,15.9,90.7,2893.4,153.4,1,6.488
1,3,28.5,78.7,2262.8,55.6,4,4.303
7,2,33.2,64.4,824.3,196.4,2,27.963
0,1,12.1,66.8,1133.6,130.1,1,4.773
0,1,38.8,59.7,2152.1,138.8,2,4.361
0,5,38.5,89.4,2902.6,49.6,3,3.241
3,4,19.2,43.5,2864.2,71.5,2,3.483
5,2,20.7,69.1,2967.8,79.2,0,71.841
5,2,27.7,89.5,176.6,122.2,3,41.159
4,5,20.9,42.4,1781.7,211.5,4,1.877
0,2,36.0,57.5,393.3,253.9,1,6.343
1,1,39.3,81.1,506.7,14.0,2,2.401
7,0,36.0,47.5,638.4,118.8,4,28.123
3,5,15.6,56.7,2311.2,23.0,2,2.5
2,2,14.0,92.7,2359.1,89.4,2,5.614
2,0,11.9,78.2,468.4,208.7,2,7.701
3,4,10.1,37.4,466.9,288.1,1,3.793
5,4,25.8,77.0,1124.8,58.1,4,66.293
7,3,13.3,68.8,1483.4,299.6,0,40.909
2,0,13.4,64.6,732.8,183.5,4,9.238
6,1,27.5,85.4,2086.9,245.6,0,5.213
3,2,25.1,43.8,854.8,170.3,4,3.886
5,5,21.2,68.9,1583.9,144.6,3,54.882
5,4,36.8,76.1,1027.3,135.2,4,73.686
2,3,26.7,32.1,1754.8,117.1,0,8.149
6,3,18.3,47.6,1089.3,219.5,0,6.192
